Creature Of The Night,Air Traffic Controller,100,0,IVNe5Bd6Om8
People Watching,Air Traffic Controller,100,0,c3hpVZJSn4c
Hurry Hurry,Air Traffic Controller,100,0,4uYZt839p1Y
Throne,Saint Mesa,100,0,Ted51k3OoTw
Lion,Saint Mesa,100,0,pvUE0qGvqB4
Murky,Saint Mesa,100,0,HXnP3mws6Y8
Sunlit Grave,Saint Mesa,100,0,A_ivDFfFC8o
Specter,Saint Mesa,100,0,DbXAVfTg0oQ
KICK BACK,Kenshi Yonezu,100,0,NMA_isZYsYQ
The Base,Paul Banks,100,0,4ttlOeeCEE8
Revenge,Mindless Self Indulgence,100,0,vS_wpQDuPxE
Live in the Moment,Portugal. The Man,100,0,whxGyC5GhkI
I'm Gonna Win,Rob Cantor,100,0,KcfMJYjPTGA
San Francisco,The Mowgli's,100,0,L0hruKZ-2gA
Feel Better,Penelope Scott,100,0,KQZ0qbkKbZ4
Clarion Call,Delphic,100,0,0lDxHbjDMG0
O Green World,Gorillaz,100,0,acQYiNWsGt8
I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,100,0,AWhxp9lgj5Y
Paddling Out,Miike Snow,100,0,d7FHg0cw4RA
Will Do,TV On The Radio,100,0,X4JcsSGOZc4
Lampshades on Fire,Modest Mouse,100,0,6l6aXxqfedo
Lisztomania,Phoenix,100,0,dqGp2hS7oJk
Daydreaming,Harry Styles,100,0,DMVbOK6n2ho
Femme Fatale,Coyote Kid,100,0,PCA3esnOGbE
Schoolboy,GROUPLOVE,100,0,ghRPpefJ8i0
Stranger,Miki Fiki,100,0,zzyA-yOVVKo
Young Volcanoes,Fall Out Boy,100,0,00ytAjri5yY
Body Talks,The Struts,100,0,BGpPR-IN0us
Sound of a Broken Heart,Jukebox the Ghost,100,0,KbvBBPOikk8
Wow  I'm Not Crazy,AJR,100,0,H-ozmgoGPJs
Baggage,Rare Americans,100,0,3yh65gkSPls
At The Door,The Strokes,100,0,ypBbg3-WbD4
Simple Season,Hippo Campus,100,0,jz3uikwnHL0
Inside Out,Spoon,100,0,SxUhusBxZwI
Don't You Evah,Spoon,100,0,G41JfwokBDQ
The Way We Get By,Spoon,100,0,nDHNcZDyFXE
The Underdog,Spoon,100,0,gKMRxLwjk3o
Rich Girl,Lake Street Dive,100,0,kpi35gB54oE
Rock Lobster,The B-52's,100,0,vz65vonktMA
Down the Memory Lane,Magnus Ludvigsson,100,0,DAN2TQjQOpY
Not That Serious,Nocturnal Spirits,100,0,yQfM6QPl748
Estate,Enzo Orefice trio,100,0,1EMsaW9Fa7I
Quanno chiove,Massimo Faraò,100,0,oBvDIIfOuUc
Neon Pill,Cage The Elephant,100,0,HaHrSEV6l_k
After the Disco,Broken Bells,100,0,6kxp1ZLumXI
it boy,bbno$,100,0,ckykGCcPMB8
UltraChurch (ULTRAKILL) (Original Game Soundtrack),Keygen Church,100,0,EQ-bpi2Tdj0
Steal from the Rich  Give to Myself,Simon Viklund,100,0,fM7YVMRQNj4
Leinad's Waltz,Daniel Thrasher,100,0,EP5tDkugLPw
Here to Forever,Death Cab for Cutie,100,0,-xm3iRlQmzc
Feel the Lightning,Dan Deacon,100,0,G1dzCjsnwLA
Desire (Charlotte de Witte Remix),Bob Moses,100,0,1gOh3KffZp4
Desire (Vintage Culture & Kiko Franco Remix),Bob Moses,100,0,Cv6CxKwohs0
Desire (Solomun Remix),Bob Moses,100,0,UmaFIcFqtDw
Desire,Bob Moses,100,0,i-CK22YoF9U
Brooklyn Bridge To Chorus,The Strokes,100,0,zTlAwIPUV7w
Harmony Hall,Vampire Weekend,100,0,0_BWvLB3UFk
505,Arctic Monkeys,100,0,KfEEm4Zx-EU
Digital Nightmare,TWRP,100,0,oyhHBxGyRRk
Slow Hands,Interpol,50,1,bJ90e37HF4g
All the Same,Does It Offend You Yeah,100,0,AjMvb_qbcB0
Mind Over Matter,Young the Giant,50,1,PqdISWdk2eg
Dark Necessities,Red Hot Chili Peppers,100,0,ZICUilv4KF0
Pinball King,Terra Lightfoot,100,0,1_FIV99d6Fg
Navigating,twenty one pilots,100,0,O-zcOkMAPjQ
No Direction,Longwave,100,0,5g6LIam_OYo
Kick It to Me,Sammy Rae & The Friends,100,0,Evi-TS5ud4Q
Amour,Polyphia,100,0,UqV_Rcq-kkU
Brother Sky,Ripe,100,0,UTeDRJfZnec
Talk to the Moon,Ripe,100,0,XWYv9Silv0E
Pleura,King Gizzard & The Lizard Wizard,100,0,m6LFRTCpjRk
The Place Upstream,Skinshape,100,0,aelFS25hej8
A Night To Remember,beabadoobee,50,1,vpX67n9zJVk
Talking To Myself,Hellhills,100,0,7UepCbHj6zM
Awkward Motion,Hellhills,100,0,4J9iJ-9ybWA
Not Enough,Hellhills,100,0,NHmzZ9tzdh8
Before I Bleed,Hellhills,100,0,We_Z1TJ8Fq0
Lovefool,The Cardigans,100,0,3Z2pJg5WLyc
1901,Phoenix,100,0,lzsoh6IBbWs
Let’s Throw a Party!,Sammy Rae & The Friends,100,0,tusDX6gPrgM
After Midnight,Chappell Roan,100,0,5fVVyTMtB0c
Harvest Moon (Live at Echo Mountain),Melt,100,0,sFp6RJoSgV8
Little Lighter,Ripe,100,0,mUcQhAHlyXU
Cold-Hearted Man,Sammy Rae & The Friends,100,0,8Vet1iyKnBs
Young Tom Rose,Ripe,100,0,EtqcYB7-wP4
Avaricious,Venturer,100,0,U8VF615Majs
Golden (feat. Cody Fry),Cory Wong,100,0,UqHkSFKcFwo
No Room in Frame,Death Cab for Cutie,100,0,r2CaT3stL7U
So Tired,Crumb,100,0,JzcLYU6meaM
Amoeba,Clairo,100,0,7WXXaIz3uds
The Look,Metronomy,100,0,tPEt7pJ1zMs
November,Sparkbird,100,0,CHqo3Qiatbw
Good Help (Is So Hard to Find),Death Cab for Cutie,100,0,K5Nn2hErxt4
Fade Into You,Melt,100,0,M1Ga2YBR4eQ
I Can't Die Here,Arianna Phillps Music,100,0,3Ju2AIcX_9k
Dean Town,Vulfpeck,100,0,FRX1VbNQrEc
Carnival,The Cardigans,50,1,q1gh9Uc6RPo
Listen Up,Ginger Root,100,0,sFE6Owzj4LU
Bulletproof,Pomplamoose,100,0,K2NpTsyXqcE
Hours,Melt,100,0,VVbCjpnJ9qo
Shy,Melt,150,1,0i2fpiBfvXg
Inside,Melt,150,1,zXrLeA5RXuk
Eyes Like a Hawk,Ripe,100,0,ws8MprZjkrA
La Dueña del Swing,Los Hermanos Rosario,100,0,HN6ACmknaiw
Oye Como Va,Santana,100,0,edDQFmK7HHg
Creo Lo Sientes (feat. C-BASS),Sammy Rae & The Friends,150,1,w6BOKGmrAJA
Sour Candy,Melt,100,0,SgcpHhMjsYc
Waves,Melt,100,0,9Ab7NcfCEMw
Astronaut,Sir Sly,100,0,z-2bwxYHfvI
Mind is an island,Kuraine,100,0,-svfz_a6X_k
Don't Miss,The Blue Stones,100,0,Wj34QKS5Ero
Initiate thought,Kuraine,100,0,nbY1stUuf4Y
The Milk Carton,Madilyn Mei,100,0,vzlgrmieUAs
Sour Candy (Reimagined) (feat. Maya Delilah),Melt,100,0,J5EhYEZTzWs
Genesis,Justice,100,0,pf7uueiK8ec
Run,Rainbow Kitten Surprise,150,1,TMQTZl3hicY
Mykonos,Fleet Foxes,100,0,dPLaDtvVdaU
Wake Up,Arcade Fire,100,0,gKNIMRGUQBA
Tear You Apart,She Wants Revenge,100,0,eHiRjlof5jY
A Certain Romance,Arctic Monkeys,100,0,zMupng6KQeE
I Bet You Look Good On The Dancefloor,Arctic Monkeys,100,0,CYpn8yUnX_c
Heads Will Roll,Yeah Yeah Yeahs,100,0,PCZ2Dp6Is9M
Little Lion Man,Mumford & Sons,100,0,uT2YlaIvqQs
When The Sun Goes Down,Arctic Monkeys,100,0,zr0p6qqtlcw
Maps,Yeah Yeah Yeahs,100,0,UKRo86ccTtY
Obstacle 1,Interpol,100,0,E7dDkcFo3R8
The Proverbial Dust Biters (feat. Christos Spirakis),Chris Christodoulou,100,0,R8jELXE9V-0
Trophy,Crumb,100,0,jUABACMy0Ws
Terminus  The Creator,Psychedelic Porn Crumpets,100,0,YzSDWe5v9sQ
E. K. E.,Honorary Astronaut,100,0,lp85E_u8N5o
Gold,Honorary Astronaut,100,0,d3m-IhgWyAo
Move to San Francisco,Circa Waves,100,0,C7erVqk1grk
Settled Accounts,We Are Scientists,100,0,kgVa1vIm4rU
The Fourth Colour,King Gizzard & The Lizard Wizard,100,0,d6Shk4S_-u4
yoshi's island,glass beach,100,0,dqRrPma7jWg
Fail!,Rainbow Kitten Surprise,50,1,AXl9s2nDV7w
Rites of Spring,Tiger Really,100,0,Yb3_sLc4has
Memento Mori,Red Vox,100,0,BPHgO0BVO6c
Creation of The Spot,Daniel Pemberton,100,0,OaXJ_qx5vRs
1983,Weathers,100,0,oUAujb5TdO4
Lovesick,the ARROWS,100,0,clDe9vaOHtQ
Coming Home Song,Sammy Rae & The Friends,100,0,-4iD-4dwQJA
Shoulda,Erez Zobary,100,0,CVK8bw-11Ug
Hermit the Frog,Marina and The Diamonds,100,0,lXEQRVJRors
This Is the Life,Two Door Cinema Club,100,0,vMCsRR6TQYs
Cerberus (Single Version),Venturer,100,0,ZprASzq60Zw
HOT TO GO!,Chappell Roan,100,0,SLxbpLoI2mU
Seven,Rainbow Kitten Surprise,100,0,17-TeTXi_WI
Old Ocean,Cosmo Sheldrake,100,0,kxI10r3CTjw
Within You  Within Me,Meltt,100,0,riUwy6wvWLQ
Pride,The Family Crest,100,0,NIZp84L_VXs
deep in it,berlioz,100,0,kBbnPzFcty8
Regular People,Moon Walker,100,0,2dfHXFl1jaw
February,Beach Bunny,100,0,k5IwNLLHPvg
Let's Go Outside,Far Caspian,100,0,QMtnZLWB608
Mr. Redundant,Rainbow Kitten Surprise,100,0,OfPlcjl3I6Y
All Of The Time,Jungle,100,0,s3LguO0H2rI
The TV Made Me Do It,Moon Walker,100,0,PRcWJFN1S-k
Devil,Moon Walker,100,0,qKJW6QtFsrU
Hide,Rainbow Kitten Surprise,100,0,M-vTTmLwT5w
Matchbox,Rainbow Kitten Surprise,100,0,ZhUy8tWV_ag
Help I'm Alive,Metric,100,0,liYmtzt1lOE
Something Good Can Work,Two Door Cinema Club,100,0,5Tv_BZaJp2Y
Birch Tree,Foals,100,0,g6J-qUqRQeo
Dance Dance,Cage The Elephant,100,0,eQlGM-O6oV0
M.R.,Crumb,100,0,IKLXLzbL1Pw
The Mall & Misery,Broken Bells,100,0,q41vRa2n28c
Mongrel Heart,Broken Bells,100,0,uGKGqUJ97VE
October,Broken Bells,50,1,QDybpa68U98
Citizen,Broken Bells,100,0,yqnWltpVzsQ
Trap Doors,Broken Bells,100,0,92bZjceB-Wk
Good Luck,Broken Bells,100,0,HhLw84Y9LvM
Shelter,Broken Bells,100,0,y7pZCW9ED7A
Sailing to Nowhere,Broken Bells,100,0,LM_B2oswPuE
The Ghost Inside,Broken Bells,100,0,FGRkt4naT-Y
Your Head Is On Fire,Broken Bells,100,0,uDN2p5gB7uM
Vaporize,Broken Bells,100,0,RvcXCe2cml8
The High Road,Broken Bells,100,0,0m-6LCQN8jA
The Bug,Crumb,100,0,_lm87vrx_OA
Thanks for Coming,Rainbow Kitten Surprise,100,0,2P-SGVh2S2A
I Can't Fix You (feat. Crusher-P),The Living Tombstone,100,0,ds20Bu62P6I
Kleptomaniacrow,Madilyn Mei,100,0,fgkILU63KDs
XXX,Crumb,100,0,wke68xRYJFg
Dust Bunny,Crumb,100,0,I8mf0t0eXug
Sleep Talk,Crumb,100,0,Xb2Lie-ewvI
Float Into The Sky,Cage The Elephant,100,0,jakGEwm2ve0
Who Said Anything (About Falling In Love)?,The Hoosiers,100,0,jfbff_G8HRQ
Paralyzed,Mystery Skulls,100,0,3FSBIh9iUzk
Life Itself,Glass Animals,100,0,ExvqA9I_gsQ
Numb,Marina and The Diamonds,100,0,aaEmOGcrc8Q
Savages,MARINA,100,0,D14kaB-vR50
Talk It Up,Sammy Rae & The Friends,100,0,rlnSxg18RgA
Digby Vermouth - Supernova Dreamsicle,Raison Varner,50,1,3tik0QDJywg
jazz is for ordinary people,berlioz,100,0,MCXQzX5H7SE
Cinderella,Rainbow Kitten Surprise,100,0,oN1aC2QXiZs
Counting Cards,Rainbow Kitten Surprise,100,0,HTA34pXTN4A
Peter Pan,Rainbow Kitten Surprise,100,0,LBljY2qHXrE
Finalist,Rainbow Kitten Surprise,100,0,ziU98bYA1xA
Sickset,Rainbow Kitten Surprise,100,0,iBQgw5aa2eo
Cold Love,Rainbow Kitten Surprise,100,0,JHmnASpsyoc
Overtime (feat. Kacey Musgraves),Rainbow Kitten Surprise,100,0,mLIUn3frkpI
LOL,Rainbow Kitten Surprise,100,0,8ZpZVs0hCX4
Superstar,Rainbow Kitten Surprise,100,0,cDuKYd5mxmE
When It Lands,Rainbow Kitten Surprise,100,0,hG70Z30rHQo
It's Not Safe to Leave This House,Psychedelic Porn Crumpets,100,0,fj8lAfaKy-c
Pool House,The Backseat Lovers,100,0,IYvnaYipF4I
April (2000 Remaster),Deep Purple,100,0,aoPabJ6dnUg
Ball and Chain,Cage The Elephant,100,0,6WfQh1RW5TM
Jackrabbit,San Fermin,100,0,0Q0QznsDlrs
The Phoenix,SIAMES,100,0,BfV891sVvsY
Rule #35 - Microphone,Fish in a Birdcage,50,1,Tpm7Iwb-TC8
Silhouette,The Backseat Lovers,100,0,nZCdzenQyPY
Loud,Polyphia,100,0,7Zv4TxPnjOA
In the Garden,Red Vox,100,0,cmZWPCVxuvE
From The Start,Laufey,100,0,h8DeZSB2o-c
The Lord of Lightning,King Gizzard & The Lizard Wizard,100,0,nU6FNdPWqrY
Colorful State,Kishi Bashi,100,0,8egGIbNdwjY
A Song for You,Kishi Bashi,100,0,w2qmKjBKLY0
I Am the Antichrist to You,Kishi Bashi,100,0,ignvw4zpCAg
Sea Legs,The Shins,100,0,953KXpr_UTk
coelacanth,glass beach,100,0,E7hGTQKHnrY
Red Moon,Will Wood and the Tapeworms,100,0,iOAj4pXWUX0
Sunflower,Rex Orange County,100,0,D-6FeedpTpg
Notion (Cinematic),The Rare Occasions,100,0,ZopwsKof-SM
BNR,Crumb,150,1,Qk-ZFnHQQuY
Comatose,Low Hum,100,0,Ft8lBPRqU6o
Everything Happens to Me,Samara Joy,100,0,8b8DUKjY7YQ
Denim Jacket,Sammy Rae & The Friends,100,0,zSzgqrTIuzk
Vampire Reference in a Minor Key,Will Wood,100,0,qF5v_kZ7g60
Half-Decade Hangover,Will Wood,100,0,96GmEDxLDKA
Good Life,Sammy Rae & The Friends,100,0,ze0yn38LPN0
The Feeling,Sammy Rae & The Friends,100,0,7P2Uav5Kyao
Oh No!,Marina and The Diamonds,100,0,v0MGs-_9hkw
Are You Satisfied?,Marina and The Diamonds,100,0,VHi1kGbWo9Q
Falling Behind,Laufey,100,0,Vj2VHNvkBPA
Valentine,Laufey,100,0,Ejvz4EdcXM0
GESHUOU,INOHA,100,0,BocRoyRBlXs
A Dream of You,Far Caspian,100,0,CnkFFbLp2xk
I Won't Be There,Skinshape,100,0,Gte3m_-jyCw
Downpour,Dirt Poor Robins,100,0,6HyTVbR4YVY
Slowing Down,The Backseat Lovers,100,0,hGcmJMYkv-o
Aglow,The Rare Occasions,100,0,Fx0daQabyLw
Loans,The Rare Occasions,100,0,4OThIbavyh0
Rolling Stoned,King Gizzard & The Lizard Wizard,100,0,DLUVGDFimk8
Seasick,The Rare Occasions,100,0,WbJ_dA2ohXI
The Song with Five Names a.k.a. Soapbox Tao a.k.a. Checkmate Atheists! a.k.a. Neospace Government (A.K.A. You Can Never Know),Will Wood and the Tapeworms,100,0,lst1NGKHQHk
Mr. Capgras Encounters a Secondhand Vanity: Tulpamancer's Prosopagnosia / Pareidolia (As Direct Result of Trauma to Fusiform Gyrus),Will Wood and the Tapeworms,100,0,3Dd3dl7W8rM
"Risk Of Rain 2 - ""Main Theme"" goes metal",Kalloboii,100,0,4yjRO7_zazE
"Risk Of Rain 2 - ""The Rain Formerly Known As Purple"" goes metal",Kalloboii,100,0,JF7Lsxv_cLI
"Risk of Rain - ""Coalescence"" goes metal",Kalloboii,100,0,jvvA9cWNGEM
motions,glass beach,100,0,-CLbvePFcN8
Icicles (2021 Mix),The Scary Jokes,100,0,CLIx2v1d3qc
The Popular Thing,Jukebox the Ghost,100,0,P4FR7Q3Wxmc
Wham Bam Shang-A-Lang,Silver,100,0,rbSY2Yx85Gk
Budapest,George Ezra,100,0,jYSLu01Lc5A
Up & Down,Crumb,100,0,j98eT-3-dsg
Ashes to Ashes  to Ashes (To Ashes) (feat. Christos Spirakis & Thanasi Moustogiannis),Chris Christodoulou,100,0,mZO9YsFyRG0
As the World Caves In,Matt Maltese,100,0,RGE7QVeSGGM
Freaking Out the Neighborhood,Mac DeMarco,100,0,LbYwT6TULjg
Turn Away,Skinshape,100,0,LTySFdououg
Growing/Dying,The Backseat Lovers,100,0,f3blIahew_0
Brand New Colony,The Postal Service,100,0,xotVVqoksAU
We Don't Know What Tomorrow Brings,The Smile,100,0,5d-AUUkkKj4
Elephant,Tame Impala,100,0,fYnViqpm1uk
Another Love Song,Queens Of The Stone Age,100,0,MiTfIMNcLi4
2 + 2 = 5,Radiohead,100,0,2w6kHS_IRrE
New York,JW Francis,100,0,BI_d38DhMG0
You And Whose Army?,Radiohead,100,0,QQnc-hM80UQ
Summer Skin,Death Cab for Cutie,100,0,ncT1TmaxvqY
Plants,Crumb,100,0,ajyBZVSNCiI
Don't Call My Name,Skinshape,100,0,T3f8UJlwf2o
m'Lover,Kishi Bashi,100,0,y5jmL21FzFE
Reaper (and) Blues (feat. Christos Spirakis),Chris Christodoulou,100,0,Ai6DfwVjTV4
Nina,Crumb,100,0,w8I6eVV99R8
Looking Out for You,Joy Again,100,0,o3sBKBqwYso
It's Only Life,The Shins,100,0,zYtBli9P8ZQ
Youth,Glass Animals,100,0,WzHouNDOui8
Polygondwanaland,King Gizzard & The Lizard Wizard,100,0,uuEtwXX3I1k
Lateralus,TOOL,100,0,mBgviceBzFs
Source,Fever The Ghost,100,0,OHUi8670BIM
Variations on a Cloud (ミラクルミュージカル  Miracle Musical Cover),Chonny Jash,100,0,09TBI5TAqrM
Creature,It Looks Sad.,100,0,_W_GS2s7yKw
John  Take Me with You,JW Francis,100,0,tRZaQB199FI
Backwards,The Rare Occasions,100,0,x0byyKbUClw
bedroom community,glass beach,100,0,cjDJBBkmaS0
cold weather,glass beach,100,0,1D6BUFOx-Mo
glass beach,glass beach,100,0,cu5DBzh_oPY
jhariah dies and goes to hell,glass beach & Jhariah,100,0,82V7XI9PVnw
To Take for Granted.,Jhariah,100,0,WMSgpHSgf5E
Reverse - Piano Version,Jhariah,100,0,IYhCqZOPc9A
Inner Cell,King Gizzard & The Lizard Wizard,100,0,_TCA3sFEduU
spanish rug,azar & SEDVTED,100,0,f08MBpypQtg
bussdown rollie avalanche,azar & SEDVTED,100,0,9gwtGt0u-Zc
sphallolalia,azar & SEDVTED,100,0,rnBGKkiB35o
bloody nose,azar & SEDVTED,100,0,3ijSPtALvKE
the loop,azar & SEDVTED,100,0,pSFLgU_jNlI
tiptoe,azar & SEDVTED,100,0,u_cCzNOOM-w
can we go back to how things were?,azar & SEDVTED,100,0,WbUgALljP7U
tang wu,whoisazar!,100,0,l7Xg97hcImU
Icicles,The Scary Jokes,100,0,nNUjCuywl3Y
Community Gardens,The Scary Jokes,100,0,i6FcOOdYWec
Mansard Roof,Vampire Weekend,50,1,o-kpNxhQXrk
options,again&again,100,0,LDq6IxPBvGk
Self-,Will Wood and the Tapeworms,100,0,pXWGzusJsOo
-ish,Will Wood and the Tapeworms,50,1,J4LszXxnhM0
10-4 6-up 5-Oh Cop-out Pro-Con (Live),Will Wood and the Tapeworms,100,0,UUG7g4eBzT4
Lysergide Daydream,Will Wood and the Tapeworms,100,0,KndD5SQxFy4
2012,Will Wood and the Tapeworms,100,0,B9wePPxOkLI
Skeleton Appreciation Day in Vestal  NY (Bones),Will Wood and the Tapeworms,150,1,U5FQ5s6zGHw
The First Step,Will Wood and the Tapeworms,100,0,anQpiHHij-k
Front Street,Will Wood and the Tapeworms,100,0,1esJFm4X8IQ
Thermodynamic Lawyer Esq  G.F.D.,Will Wood and the Tapeworms,100,0,PEUJBNDJbq4
Cotard's Solution (Anatta  Dukkha  Anicca),Will Wood and the Tapeworms,100,0,Qt5DzjzyEJo
6up 5oh Cop-Out (Pro / Con),Will Wood and the Tapeworms,100,0,w63orOykrsU
Hand Me My Shovel  I'm Going In!,Will Wood and the Tapeworms,100,0,-AvYfjmM7ww
Dr. Sunshine Is Dead,Will Wood and the Tapeworms,100,0,mTaQTWEFeYk
Threnody (Acoustique),Burn The Ballroom,50,1,ext6h4w0GCk
Devil Like Me,Rainbow Kitten Surprise,100,0,tjjgfkUZAno
It's Called: Freefall,Rainbow Kitten Surprise,100,0,0uT993iRVYc
Lovefool,The Cardigans,100,0,c0fHs7THj4k
Gooey,Glass Animals,100,0,uWIrW1IUB8A
Take A Slice,Glass Animals,100,0,9DySfgEj1hY
Magnolia,Laufey,100,0,cqgEdMAjF8Q
Best Friend,Laufey,50,1,M4oVeigJgpI
Night Light,Laufey,100,0,3lX2MebyN2I
Tek It,Cafuné,100,0,6LEs1yKXnb8
Atavista,Childish Gambino,50,1,4qUQpkzALQQ
Les,Childish Gambino,100,0,tnVAEAo7nvA
Me and Your Mama,Childish Gambino,100,0,WShMn9Zo4tI
Borderline,Tame Impala,100,0,rymYToIEL9o
Back On 74,Jungle,100,0,ekk0NSXCuqI
Skate,Bruno Mars,100,0,pAp85oIHoq8
Sunkissed,Khai Dreams,100,0,Oztlp2cWWZM
The Getaway,TV Girl,100,0,xkYDxHYXIfA
The Blonde,TV Girl,100,0,oRqJ0EFXmgo
Long Gone,Noah Floersch,100,0,jUpn3Pim_vk
